gene_id	DOG_iv	DOG_length	DOG_read_count	RPKM
NACA	chr12:57096210-57106210,	10000	32.1944444444	0.126553986317
NACA2	chr17:59657793-59667793,	10000	2.0	0.00786185247179
NACAD	chr7:45116069-45120035,	3966	3.0	0.0297346916482
NACAP1	chr8:102381823-102391823,	10000	3.0	0.0117927787077
NACC1	chr19:13251961-13254871,chr19:13261188-13261281,	3003	3.33333333333	0.0436333248517
NACC2	chr9:138888382-138898382,	10000	5.0	0.0196546311795
NADK	chr1:1677438-1682670,	5232	6.0	0.0450794293107
NADK2	chr5:36184142-36192690,	8548	0.75	0.00344898768943
NADSYN1	chr11:71212581-71222581,	10000	39.0	0.1533061232
NAE1	chr16:66835523-66836780,	1257	0	0.0
NAF1	chr4:164037859-164047859,	10000	439.638888889	1.72818804265
NAGA	chr22:42444337-42454337,	10000	18.0	0.0707566722461
NAGK	chr2:71305998-71315998,	10000	21.0	0.0825494509538
NAGLU	chr17:40696466-40703983,	7517	12.6944444444	0.0663840956722
NAGS	chr17:42086436-42088555,chr17:42092345-42096436,	6210	2.5	0.0158249848466
NAIF1	chr9:130813511-130823511,	10000	4.0	0.0157237049436
NAMA	chr9:102107621-102117621,	10000	1.0	0.00393092623589
NAMPT	chr7:105878731-105888731,	10000	13.0	0.0511020410666
NANOG	chr12:7948655-7955107,chr12:7955107-7958655,	10000	3.0	0.0117927787077
NANOGNB	chr12:7926717-7936717,	10000	4.0	0.0157237049436
NANOS1	chr10:120793854-120794540,	686	45.2222222222	2.59132973438
NANOS2	chr19:46406472-46416472,	10000	5.0	0.0196546311795
NANOS3	chr19:13991571-13993167,	1596	0.25	0.00615746590836
NANP	chr20:25583572-25593572,	10000	5.0	0.0196546311795
NANS	chr9:100845365-100846634,	1269	29.1666666667	0.903483177412
NAP1L1	chr12:76428671-76438671,	10000	51.0	0.200477238031
NAP1L2	chrX:72422136-72432136,	10000	2.0	0.00786185247179
NAP1L3	chrX:92915924-92925924,	10000	3.0	0.0117927787077
NAP1L4	chr11:2955659-2956476,chr11:2956476-2965659,	10000	10.5	0.0412747254769
NAP1L6	chrX:72335875-72345875,	10000	2.0	0.00786185247179
NAPA	chr19:47987521-47987538,	17	0	0.0
NAPB	chr20:23353683-23355155,	1472	5.0	0.133523309643
NAPG	chr18:10552766-10562766,	10000	19.0	0.074687598482
NAPRT1	chr8:144646954-144648362,chr8:144654928-144655231,chr8:144655231-144656954,	3434	10.3888888889	0.118922410877
NAPSA	chr19:50851733-50861733,	10000	6.0	0.0235855574154
NAPSB	chr19:50836772-50837056,	284	0.638888888889	0.088430461097
NARF	chr17:80446143-80456143,	10000	11.0	0.0432401885948
NARFL	chr16:769768-771141,chr16:776473-776935,chr16:779715-779768,	1888	5.12037037037	0.106609100775
NARG2	chr15:60701807-60711807,	10000	10.9722222222	0.0431309961994
NARR	chr17:27038872-27039249,chr17:27039249-27041298,	2426	6.05092592593	0.0980451091248
NARS	chr18:55257893-55267893,	10000	43.6944444444	0.171759638029
NARS2	chr11:78140882-78147006,	6124	18.3333333333	0.117679590123
NASP	chr1:46084578-46085715,chr1:46089731-46092975,	4381	8.0	0.0717813510321
NAT1	chr8:18081198-18091198,	10000	8.0	0.0314474098872
NAT10	chr11:34168458-34172533,	4075	141.125	1.36135451544
NAT14	chr19:55998935-55999869,	934	0	0.0
NAT16	chr7:100804557-100805789,chr7:100808852-100812836,chr7:100812836-100813773,	6153	1.33333333333	0.00851817809392
NAT2	chr8:18258723-18268723,	10000	7.0	0.0275164836513
NAT6	chr3:50330026-50330258,	232	0	0.0
NAT8	chr2:73857849-73867849,	10000	13.0	0.0511020410666
NAT8B	chr2:73917635-73922694,chr2:73922694-73927635,	10000	6.0	0.0235855574154
NAT8L	chr4:2070816-2073644,	2828	0.5	0.00695001102527
NAT9	chr17:72765499-72766685,	1186	17.0138888889	0.563915195682
NAV2	chr11:20143147-20153147,	10000	5.0	0.0196546311795
NAV3	chr12:78606792-78616792,	10000	1.0	0.00393092623589
NBAS	chr2:15297031-15307031,	10000	4.0	0.0157237049436
NBEAL1	chr2:204082717-204092717,	10000	109.0	0.428470959712
NBEAL2	chr3:47051194-47053031,chr3:47054957-47057897,	4777	3.16666666667	0.026058055433
NBEAP1	chr15:20864796-20874796,	10000	5.0	0.0196546311795
NBL1	chr1:19984949-19991779,	6830	2.5	0.0143884562075
NBN	chr8:90940095-90945563,	5468	3.0	0.0215668959541
NBPF1	chr1:16878921-16888921,	10000	0	0.0
NBPF22P	chr5:85593365-85603365,	10000	0	0.0
NBPF3	chr1:21811393-21821393,	10000	4.0	0.0157237049436
NBPF4	chr1:108755962-108765962,	10000	0	0.0
NBPF6	chr1:109013260-109023260,	10000	1.0	0.00393092623589
NBPF7	chr1:120367387-120377387,	10000	0	0.0
NBR1	chr17:41363708-41363845,chr17:41372057-41373436,	1516	17.9768518519	0.46613244448
NBR2	chr17:41297125-41300383,	3258	4.02777777778	0.0485969838521
NCALD	chr8:102688769-102691952,chr8:102691952-102698769,	10000	2.5	0.00982731558974
NCAM1	chr11:113149158-113159158,	10000	1.0	0.00393092623589
NCAM2	chr21:22912517-22922517,	10000	1.0	0.00393092623589
NCAN	chr19:19363061-19365173,chr19:19365173-19366451,	3390	0	0.0
NCAPD2	chr12:6641132-6643570,chr12:6647541-6648693,	3590	11.5	0.125921035412
NCAPD3	chr11:134021652-134022336,	684	0	0.0
NCAPG2	chr7:158413860-158423860,	10000	9.0	0.035378336123
NCAPH	chr2:97042833-97052833,	10000	0	0.0
NCAPH2	chr22:50968514-50968837,chr22:50971008-50973209,	2524	25.3194444444	0.394329906676
NCBP1	chr9:100436029-100437190,	1161	18.8333333333	0.637661017307
NCBP2	chr3:196661584-196662272,	688	6.5	0.371381112403
NCBP2-AS2	chr3:196670884-196671584,chr3:196671584-196673213,	2329	6.87037037037	0.115959292139
NCCRP1	chr19:39692522-39693561,chr19:39694906-39702522,	8655	6.0	0.0272507884637
NCDN	chr1:36032380-36038970,	6590	15.0555555556	0.0898061886636
NCEH1	chr3:172338434-172348434,	10000	5.0	0.0196546311795
NCF1	chr7:74203720-74213720,	10000	23.0	0.0904113034256
NCF1B	chr7:72649979-72659979,	10000	0	0.0
NCF1C	chr7:74565623-74572383,	6760	0	0.0
NCF4	chr22:37274059-37284059,	10000	0	0.0
NCK1	chr3:136670452-136676706,	6254	8.0	0.0502836742679
NCK2	chr2:106510730-106520730,	10000	19.0	0.074687598482
NCKAP1	chr2:183779578-183789578,	10000	6.0	0.0235855574154
NCKAP1L	chr12:54936899-54943176,	6277	363.0	2.27326146826
NCKAP5	chr2:133429070-133429371,	301	0	0.0
NCKAP5L	chr12:50174928-50184928,	10000	17.0	0.0668257460102
NCKIPSD	chr3:48706603-48711271,	4668	13.5	0.113683599367
NCL	chr2:232309458-232310510,chr2:232310510-232311154,chr2:232311154-232315078,chr2:232315078-232319458,	10000	52.8217592593	0.207638439298
NCLN	chr19:3209573-3219573,	10000	90.25	0.354766092789
NCMAP	chr1:24935818-24945818,	10000	7.58333333333	0.0298095239555
NCOA1	chr2:24993570-25003135,chr2:25003135-25003570,	10000	8.06944444444	0.0317203908758
NCOA2	chr8:71014266-71024266,	10000	346.0	1.36010047762
NCOA3	chr20:46285621-46286149,	528	2.5	0.186123401321
NCOA5	chr20:44688789-44689625,	836	0	0.0
NCOA6	chr20:33301237-33302577,	1340	0	0.0
NCOA7	chr6:126253176-126263176,	10000	3.0	0.0117927787077
NCOR1	chr17:15932723-15933407,	684	10.4444444444	0.600238898918
NCOR1P1	chr20:26074051-26077553,chr20:26077553-26084051,	10000	2.5	0.00982731558974
NCOR2	chr12:124800570-124808956,	8386	1.0	0.00468748656796
NCR1	chr19:55424439-55424876,chr19:55424876-55434439,	10000	4.5	0.0176891680615
NCR2	chr6:41318625-41328625,	10000	4.0	0.0157237049436
NCR3LG1	chr11:17398868-17404431,chr11:17404431-17406795,	7927	426.666666667	2.11580067362
NCRNA00185	chrY:21024386-21034386,	10000	0	0.0
NCRUPAR	chr5:76008713-76011867,	3154	0.125	0.00155791306115
NCS1	chr9:132999583-133009583,	10000	11.0	0.0432401885948
NDC1	chr1:54221133-54231133,	10000	4.0	0.0157237049436
NDC80	chr18:2616634-2626634,	10000	2.0	0.00786185247179
NDEL1	chr17:8371495-8377522,	6027	98.5138888889	0.642526680659
NDFIP1	chr5:141534008-141544008,	10000	126.972222222	0.499118439563
NDFIP2	chr13:80130212-80140212,	10000	27.0	0.106135008369
NDFIP2-AS1	chr13:80041498-80051498,	10000	4.0	0.0157237049436
NDN	chr15:23920553-23930553,	10000	1.0	0.00393092623589
NDNF	chr4:121946781-121956781,	10000	1.0	0.00393092623589
NDOR1	chr9:140113813-140114698,chr9:140115775-140119086,chr9:140120763-140122017,	5450	17.9583333333	0.129528226886
NDP	chrX:43798023-43808023,	10000	2.0	0.00786185247179
NDRG1	chr8:134243932-134249413,	5481	1.0	0.00717191431471
NDRG2	chr14:21474921-21475194,chr14:21475194-21480034,chr14:21480034-21481472,chr14:21481472-21484921,	10000	5.0	0.0196546311795
NDRG3	chr20:35274619-35280168,	5549	0	0.0
NDRG4	chr16:58547523-58549382,	1859	11.5	0.243171875808
NDST1	chr5:149937773-149947773,	10000	2.0	0.00786185247179
NDST2	chr10:75561556-75561668,	112	0.625	0.219359722985
NDST3	chr4:119179789-119189789,	10000	0	0.0
NDST4	chr4:115738926-115748926,	10000	6.0	0.0235855574154
NDUFA1	chrX:119010629-119020629,	10000	11.0	0.0432401885948
NDUFA10	chr2:240886788-240896788,	10000	48.0	0.188684459323
NDUFA11	chr19:5881286-5891286,	10000	15.0	0.0589638935384
NDUFA12	chr12:95355103-95365103,	10000	6.0	0.0235855574154
NDUFA13	chr19:19639013-19639669,chr19:19648393-19649013,	1276	43.5555555556	1.34179996906
NDUFA2	chr5:140014947-140019011,	4064	16.0	0.154760875429
NDUFA3	chr19:54610281-54610319,	38	0	0.0
NDUFA4	chr7:10961579-10971579,	10000	8.0	0.0314474098872
NDUFA4L2	chr12:57620232-57623355,	3123	1.91666666667	0.0241251209909
NDUFA5	chr7:123174718-123177051,	2333	2.0	0.0336984675173
NDUFA6	chr22:42475442-42475694,chr22:42480288-42481529,	1493	4.83333333333	0.127257044922
NDUFA6-AS1	chr22:42521354-42522500,chr22:42526883-42531354,	5617	61.0	0.426894250293
NDUFA7	chr19:8366183-8367010,chr19:8373240-8376183,	3770	19.5	0.203323770822
NDUFA8	chr9:124896337-124906337,	10000	2.0	0.00786185247179
NDUFA9	chr12:4796720-4799582,chr12:4799582-4806720,	10000	36.0	0.141513344492
NDUFAB1	chr16:23585710-23592334,	6624	9.02777777778	0.0535741674494
NDUFAF1	chr15:41673248-41679546,	6298	0	0.0
NDUFAF2	chr5:60448864-60453535,	4671	12.0	0.100987186535
NDUFAF3	chr3:49060926-49061761,chr3:49066875-49067141,	1101	18.7507936508	0.669464002777
NDUFAF4	chr6:97327186-97337186,	10000	6.0	0.0235855574154
NDUFAF5	chr20:13799067-13809067,	10000	12.0	0.0471711148307
NDUFAF6	chr8:96070944-96075138,chr8:96075138-96080944,	10000	7.09722222222	0.0278986570353
NDUFAF7	chr2:37476303-37477645,	1342	10.0	0.292915516833
NDUFB1	chr14:92572965-92582467,	9502	7.0	0.0289586230807
NDUFB10	chr16:2011976-2012061,chr16:2014827-2014996,chr16:2015505-2016874,chr16:2018976-2021976,	4623	4.0375	0.034330769365
NDUFB11	chrX:46991614-47001614,	10000	11.0	0.0432401885948
NDUFB2	chr7:140406446-140416446,	10000	80.0	0.314474098872
NDUFB2-AS1	chr7:140394908-140395135,	227	0	0.0
NDUFB3	chr2:201950473-201960473,	10000	10.0	0.0393092623589
NDUFB4	chr3:120321258-120331258,	10000	1.0	0.00393092623589
NDUFB5	chr3:179342288-179352288,	10000	17.0	0.0668257460102
NDUFB7	chr19:14676792-14676889,	97	0.0694444444444	0.0281423699591
NDUFB8	chr10:102279595-102283485,	3890	21.4722222222	0.216981289656
NDUFB9	chr8:125562227-125563010,	783	7.83333333333	0.393259968257
NDUFC1	chr4:140201492-140211070,	9578	12.0	0.0492494412515
NDUFC2-KCTD14	chr11:77716760-77726760,	10000	0	0.0
NDUFS1	chr2:206977802-206980296,chr2:206981296-206987802,	9000	143.652777778	0.627431636695
NDUFS3	chr11:47606115-47608229,chr11:47610746-47611215,chr11:47615961-47616115,	2737	1.02777777778	0.0147611203191
NDUFS4	chr5:52979171-52989171,	10000	3.0	0.0117927787077
NDUFS5	chr1:39500308-39510308,	10000	48.75	0.191632654
NDUFS6	chr5:1816167-1826167,	10000	18.0	0.0707566722461
NDUFS7	chr19:1395588-1397024,chr19:1401569-1405588,	5455	7.29166666667	0.0525444616011
NDUFS8	chr11:67804114-67806461,	2347	0.75	0.0125615452787
NDUFV1	chr11:67380012-67380994,chr11:67383135-67385408,chr11:67385408-67388773,chr11:67388773-67390012,	7859	16.4166666667	0.0821131259778
NDUFV2	chr18:9136718-9136750,	32	0.916666666667	1.12604657799
NDUFV3	chr21:44329773-44339773,	10000	116.972222222	0.459809177204
NEAT1	chr11:65194003-65204003,	10000	112.333333333	0.441574047165
NEB	chr2:152333860-152341852,	7992	91.5555555556	0.450322992211
NEBL	chr10:21058902-21068902,	10000	3.0	0.0117927787077
NEBL-AS1	chr10:21463852-21473852,	10000	7.0	0.0275164836513
NECAB2	chr16:84036379-84043271,	6892	3.0	0.0171108222688
NECAB3	chr20:32237837-32244892,	7055	3.5	0.0195014058478
NECAP1	chr12:8250373-8260373,	10000	22.5277777778	0.0885550327031
NECAP2	chr1:16786584-16793930,	7346	38.0	0.203342222929
NEDD1	chr12:97347469-97357469,	10000	15.7777777778	0.0620212806108
NEDD4	chr15:56109116-56119116,	10000	3.0	0.0117927787077
NEDD4L	chr18:56068772-56078772,	10000	4.0	0.0157237049436
NEDD8	chr14:24677454-24678786,chr14:24683036-24683142,	1438	7.76666666667	0.212310109635
NEDD8-MDP1	chr14:24673142-24674925,chr14:24677454-24678786,chr14:24683036-24683142,	3221	33.312962963	0.406553244665
NEDD9	chr6:11173530-11183530,	10000	11.0	0.0432401885948
NEFH	chr22:29887277-29894155,chr22:29894155-29897277,	10000	8.5	0.0334128730051
NEFL	chr8:24798468-24801309,chr8:24801309-24808468,	10000	4.0	0.0157237049436
NEFM	chr8:24776606-24786606,	10000	2.0	0.00786185247179
NEGR1	chr1:71858624-71868624,	10000	1.0	0.00393092623589
NEIL1	chr15:75647592-75648132,	540	8.27777777778	0.602580256325
NEIL2	chr8:11644854-11653081,	8227	4.0	0.0191123191243
NEIL3	chr4:178284092-178294092,	10000	1.0	0.00393092623589
NEK1	chr4:170304420-170314420,	10000	5.0	0.0196546311795
NEK10	chr3:27247096-27257096,	10000	2.0	0.00786185247179
NEK2	chr1:211821598-211831598,	10000	5.0	0.0196546311795
NEK4	chr3:52742197-52744795,	2598	18.1666666667	0.27487231185
NEK5	chr13:52628899-52638899,	10000	1.0	0.00393092623589
NEK6	chr9:127114719-127115743,	1024	2.68055555556	0.10290103672
NEK8	chr17:27069784-27071022,chr17:27077976-27079784,	3046	75.3148148148	0.971953320772
NEK9	chr14:75546690-75548817,	2127	2.22222222222	0.0410690720984
NELFA	chr4:1983934-1984440,	506	1.5	0.11652943387
NELFB	chr9:140168000-140172279,chr9:140177093-140178000,	5186	10.5	0.0795887494734
NELFCD	chr20:57570188-57570241,	53	0.0277777777778	0.0206023387625
NELL1	chr11:21597229-21607229,	10000	2.0	0.00786185247179
NELL2	chr12:44892057-44902057,	10000	22.0	0.0864803771897
NEMF	chr14:50249856-50250531,	675	5.48611111111	0.319488860736
NENF	chr1:212619721-212629721,	10000	3.0	0.0117927787077
NEO1	chr15:73597547-73602199,chr15:73602199-73607547,	10000	2.0	0.00786185247179
NET1	chr10:5501019-5511019,	10000	2.0	0.00786185247179
NETO1	chr18:70399548-70409548,	10000	4.0	0.0157237049436
NETO2	chr16:47105430-47115430,	10000	6.0	0.0235855574154
NEU2	chr2:233899767-233909767,	10000	2.0	0.00786185247179
NEU3	chr11:74718743-74728743,	10000	264.111111111	1.03820129586
NEU4	chr2:242758739-242768739,	10000	15.0	0.0589638935384
NEURL1	chr10:105352309-105353783,	1474	2.5	0.0666710691298
NEURL1B	chr5:172118533-172128533,	10000	6.0	0.0235855574154
NEURL2	chr20:44507769-44509847,chr20:44513905-44515129,chr20:44516238-44517110,	4174	5.53703703704	0.0521458652564
NEURL3	chr2:97153379-97163379,	10000	5.0	0.0196546311795
NEURL4	chr17:7208950-7210317,chr17:7215782-7215977,chr17:7218658-7218950,	1854	3.56481481481	0.0755826541621
NEUROD1	chr2:182530832-182540832,	10000	0	0.0
NEUROD2	chr17:37750020-37760020,	10000	6.0	0.0235855574154
NEUROD4	chr12:55423801-55433801,	10000	0	0.0
NEUROD6	chr7:31367074-31377074,	10000	1.0	0.00393092623589
NEUROG1	chr5:134859971-134869971,	10000	8.0	0.0314474098872
NEUROG2	chr4:113424671-113434671,	10000	4.0	0.0157237049436
NEUROG3	chr10:71321790-71331790,	10000	1.0	0.00393092623589
NEXN	chr1:78409578-78413590,	4012	585.458333333	5.73627498136
NEXN-AS1	chr1:78345225-78347032,	1807	0.5	0.0108769403317
NF1	chr17:29704695-29714695,	10000	13.0	0.0511020410666
NF2	chr22:30094589-30104589,	10000	7.0	0.0275164836513
NFAM1	chr22:42766413-42776413,	10000	5.0	0.0196546311795
NFAT5	chr16:69738569-69743303,	4734	12.0	0.099643250593
NFATC1	chr18:77289323-77299323,	10000	57.0833333333	0.224390372632
NFATC2	chr20:49993493-50003493,	10000	24.0	0.0943422296615
NFATC2IP	chr16:28977767-28979982,chr16:28979982-28986095,	8328	48.5	0.228926419838
NFATC3	chr16:68270136-68273162,	3026	12.0	0.155886037114
NFATC4	chr14:24848811-24858811,	10000	5.0	0.0196546311795
NFE2	chr12:54679030-54685890,	6860	289.888888889	1.66112512949
NFE2L1	chr17:46138907-46147413,	8506	21.0	0.0970484963012
NFE2L2	chr2:178088685-178095030,	6345	47.0	0.291179721177
NFE2L3	chr7:26226756-26229555,	2799	53.9027777778	0.757012659358
NFIA	chr1:61928460-61938460,	10000	1.0	0.00393092623589
NFIA-AS2	chr1:61395915-61405915,	10000	1.0	0.00393092623589
NFIB	chr9:14071841-14081841,	10000	10.2222222222	0.0401828015225
NFIC	chr19:3469215-3474404,	5189	1.0	0.00757549862381
NFIL3	chr9:94161326-94171326,	10000	17.0	0.0668257460102
NFIX	chr19:13209610-13209841,chr19:13213974-13215713,	1970	4.52777777778	0.0903470073958
NFKB1	chr4:103538459-103542642,chr4:103542642-103548459,	10000	62.5277777778	0.245792082139
NFKB2	chr10:104162286-104162373,	87	2.33333333333	1.05427140426
NFKBIA	chr14:35860715-35870715,	10000	204.583333333	0.804201992427
NFKBIB	chr19:39399534-39399619,chr19:39402798-39405903,	3190	5.5	0.067774590274
NFKBID	chr19:36370699-36379142,	8443	10706.7539683	49.8489400392
NFKBIE	chr6:44221625-44221837,chr6:44225627-44225902,	487	9.48611111111	0.765692054277
NFKBIZ	chr3:101579869-101589869,	10000	26.0	0.102204082133
NFRKB	chr11:129729898-129733669,	3771	26.2083333333	0.27319815725
NFS1	chr20:34252878-34256609,	3731	12.0	0.126430219327
NFU1	chr2:69614386-69623244,	8858	4.0	0.0177508522732
NFX1	chr9:33371155-33374947,chr9:33374947-33381155,	10000	6.5	0.0255510205333
NFXL1	chr4:47840123-47849249,	9126	22.0	0.0947626311524
NFYB	chr12:104500857-104510304,chr12:104510304-104510857,	10000	17.5	0.0687912091281
NFYC	chr1:41237275-41247275,	10000	12.0	0.0471711148307
NFYC-AS1	chr1:41144751-41154751,	10000	38.0	0.149375196964
NGB	chr14:77725838-77731298,chr14:77731298-77731833,	5995	1.0	0.00655700789974
NGDN	chr14:23947402-23957402,	10000	38.0	0.149375196964
NGEF	chr2:233733395-233734993,chr2:233741107-233743395,	3886	1.5	0.015173415733
NGF	chr1:115818536-115828536,	10000	2.0	0.00786185247179
NGFRAP1	chrX:102633092-102643092,	10000	0	0.0
NGLY1	chr3:25750434-25760434,	10000	9.0	0.035378336123
NGRN	chr15:90815443-90825443,	10000	75.4166666667	0.296457353624
NHEG1	chr6:137293295-137303295,	10000	3.80555555556	0.0149593581755
NHEJ1	chr2:219930045-219940045,	10000	44.0	0.172960754379
NHLH2	chr1:116368998-116378998,	10000	3.0	0.0117927787077
NHLRC1	chr6:18110717-18118544,chr6:18118544-18120717,	10000	2.0	0.00786185247179
NHLRC2	chr10:115672265-115682265,	10000	55.9444444444	0.219913484419
NHLRC3	chr13:39624244-39634244,	10000	15.0	0.0589638935384
NHLRC4	chr16:619495-619967,	472	0	0.0
NHP2	chr5:177575571-177576464,	893	38.3619281046	1.68866640141
NHP2L1	chr22:42060052-42069936,	9884	36.8611111111	0.146598855474
NHS	chrX:17754113-17755568,	1455	4.0	0.108066700643
NHSL1	chr6:138734582-138743180,	8598	83.5	0.381754292507
NHSL2	chrX:71363424-71364033,	609	1.0	0.0645472288324
NICN1	chr3:49453909-49454210,	301	0.703703703704	0.0919005764513
NID1	chr1:236129131-236139131,	10000	5.0	0.0196546311795
NID2	chr14:52471420-52471519,	99	0	0.0
NIF3L1	chr2:201768655-201774893,	6238	31.0	0.195349011402
NIFK-AS1	chr2:122494503-122496136,	1633	2.0	0.0481436158713
NIM1K	chr5:43280952-43287571,	6619	7.84722222222	0.04660349254
NIN	chr14:51176480-51186480,	10000	12.0	0.0471711148307
NINJ1	chr9:95875565-95883770,	8205	926.055555556	4.43663141893
NINJ2	chr12:671058-673461,	2403	2.5	0.0408960282552
NINL	chr20:25429191-25433337,	4146	1.0	0.00948124996598
NIP7	chr16:69377013-69377148,chr16:69385712-69387013,	1436	9.52777777778	0.260814704989
NIPA1	chr15:23034427-23043278,	8851	5.0	0.0222061136363
NIPA2	chr15:23003603-23004683,	1080	3.0	0.109192395442
NIPAL1	chr4:48039080-48049080,	10000	13.0	0.0511020410666
NIPAL2	chr8:99194386-99204386,	10000	0	0.0
NIPAL3	chr1:24799473-24809473,	10000	50.0	0.196546311795
NIPAL4	chr5:156901730-156904311,	2581	2.0	0.0304604900108
NIPBL	chr5:37065921-37075921,	10000	19.0	0.074687598482
NIPSNAP1	chr22:29949736-29950797,	1061	2.0	0.0740985152855
NIPSNAP3A	chr9:107522403-107526450,	4047	5.0	0.0485659282913
NIPSNAP3B	chr9:107536291-107536632,chr9:107540045-107543283,	3579	0.666666666667	0.00732220589717
NISCH	chr3:52527088-52529355,	2267	1.0	0.0173397716625
NIT2	chr3:100074478-100082302,	7824	41.0	0.205991788946
NKAIN1	chr1:31642591-31652591,	10000	3.0	0.0117927787077
NKAIN2	chr6:125146786-125156786,	10000	0	0.0
NKAIN3	chr8:63903628-63907460,chr8:63907460-63913628,	10000	1.0	0.00393092623589
NKAIN4	chr20:61862135-61867234,chr20:61871859-61872135,	5375	0	0.0
NKAP	chrX:119054679-119059012,	4333	16.0	0.145153057407
NKAPL	chr6:28228736-28234787,	6051	3.0	0.0194889748929
NKAPP1	chrX:119360308-119370308,	10000	6.0	0.0235855574154
NKD1	chr16:50674771-50684771,	10000	249.0	0.978800632738
NKD2	chr5:1038927-1040488,chr5:1040488-1048927,	10000	16.5	0.0648602828923
NKG7	chr19:51869672-51870351,chr19:51872257-51873162,chr19:51873162-51874873,	3295	4.29166666667	0.0511994691827
NKIRAS1	chr3:23933131-23933571,	440	0.138888888889	0.0124082267547
NKPD1	chr19:45650543-45653007,	2464	3.0	0.0478603031968
NKRF	chrX:118718392-118722299,	3907	12.0138888889	0.120874612307
NKTR	chr3:42690233-42695175,	4942	1.0	0.00795412026688
NKX1-1	chr4:1389782-1391837,chr4:1391837-1396719,	6937	0.5	0.00283330419194
NKX1-2	chr10:126125997-126135997,	10000	4.0	0.0157237049436
NKX2-1	chr14:36982990-36985603,	2613	0	0.0
NKX2-1-AS1	chr14:36992221-37002221,	10000	2.0	0.00786185247179
NKX2-2	chr20:21481659-21491659,	10000	20.0	0.0786185247179
NKX2-3	chr10:101296280-101306280,	10000	1.0	0.00393092623589
NKX2-4	chr20:21370463-21376004,	5541	0.5	0.00354712708527
NKX2-5	chr5:172649106-172659106,	10000	0.0555555555556	0.000218384790883
NKX2-6	chr8:23549963-23559963,	10000	2.0	0.00786185247179
NKX2-8	chr14:37039215-37049215,	10000	7.0	0.0275164836513
NKX3-1	chr8:23526205-23536205,	10000	3.0	0.0117927787077
NKX3-2	chr4:13533041-13537699,chr4:13537699-13542453,	9412	1.5	0.00626475706953
NKX6-1	chr4:85404435-85414435,	10000	9.0	0.035378336123
NKX6-2	chr10:134596984-134598319,	1335	0	0.0
NKX6-3	chr8:41493828-41500743,chr8:41500743-41503828,	10000	1.5	0.00589638935384
NLE1	chr17:33448541-33448630,chr17:33457751-33458340,	678	47.3888888889	2.74752546642
NLGN1	chr3:174001139-174011139,	10000	16.0	0.0628948197743
NLGN2	chr17:7323183-7323678,chr17:7324951-7328934,chr17:7330886-7333183,	6775	0.833333333333	0.00483508762103
NLGN3	chrX:70391051-70401051,	10000	27.0	0.106135008369
NLGN4X	chrX:5798066-5808066,	10000	2.0	0.00786185247179
NLGN4Y	chrY:16955848-16965848,	10000	4.0	0.0157237049436
NLK	chr17:26523404-26533404,	10000	4.5	0.0176891680615
NLN	chr5:65125111-65135111,	10000	7.0	0.0275164836513
NLRC4	chr2:32449181-32449517,	336	1.0	0.116991852259
NLRC5	chr16:57117436-57126454,	9018	40.7222222222	0.177507265156
NLRP1	chr17:5394718-5402746,chr17:5404319-5404718,	8427	41.9166666667	0.195527856558
NLRP10	chr11:7971155-7981155,	10000	0	0.0
NLRP11	chr19:56286762-56294545,chr19:56294545-56296762,	10000	4.0	0.0157237049436
NLRP12	chr19:54286854-54290928,chr19:54290996-54291143,chr19:54291210-54291958,chr19:54292027-54296854,	9796	1.75	0.00702237741202
NLRP13	chr19:56397310-56403220,chr19:56403220-56407310,	10000	3.5	0.0137582418256
NLRP14	chr11:7092757-7102757,	10000	2.0	0.00786185247179
NLRP2	chr19:55512510-55515074,chr19:55515074-55522510,	10000	17.0	0.0668257460102
NLRP3	chr1:247612406-247614330,chr1:247615284-247622406,	9046	9.29166666667	0.0403768033111
NLRP4	chr19:56393220-56397310,chr19:56397310-56403220,	10000	4.5	0.0176891680615
NLRP5	chr19:56573174-56578049,	4875	1.0	0.0080634384326
NLRP6	chr11:285388-288200,chr11:288200-289137,	3749	14722.7146825	154.371580179
NLRP7	chr19:55424876-55434439,chr19:55434439-55434876,	10000	4.5	0.0176891680615
NLRP8	chr19:56499995-56509995,	10000	2.0	0.00786185247179
NLRP9	chr19:56209797-56217133,chr19:56217133-56219797,	10000	107.986111111	0.424485437279
NLRX1	chr11:119054726-119056165,chr11:119060932-119060962,	1469	0	0.0
NMBR	chr6:142386744-142396744,	10000	18.0	0.0707566722461
NMD3	chr3:160969795-160979795,	10000	90.3055555556	0.35498447758
NME1	chr17:49249105-49249450,	345	0.25	0.0284849727239
NME1-NME2	chr17:49249105-49249450,chr17:49249450-49254785,	5680	13.25	0.0916985433549
NME2	chr17:49249105-49249450,chr17:49249450-49254785,	5680	13.25	0.0916985433549
NME3	chr16:1820318-1820320,	2	0.0555555555556	1.09192395442
NME4	chr16:450754-451857,	1103	2.13888888889	0.0762267855757
NME5	chr5:137440860-137450860,	10000	1.0	0.00393092623589
NME6	chr3:48325588-48335588,	10000	104.277777778	0.409908252487
NME8	chr7:37940002-37945534,	5532	1.0	0.0071057957988
NMI	chr2:152118389-152126981,	8592	4.0	0.0183004014706
NMNAT1	chr1:10045556-10055556,	10000	11.0	0.0432401885948
NMNAT3	chr3:139269022-139279022,	10000	5.0	0.0196546311795
